ep,avg_step,min_step,max_step,avg_rew,min_rew,max_rew,epsilon,action,rolling_averages_eps,rolling_averages
43650,3.1933333333333334,1,9,1.545,0.75,2.0,0.1,7.52,439,0.758333333333
43800,3.1066666666666665,1,10,1.55333333333,0.75,2.0,0.1,7.83333333333,440,0.76
43950,2.84,1,8,1.57833333333,0.75,2.0,0.1,6.96666666667,441,0.756666666667
44100,2.8466666666666667,1,8,1.61166666667,0.75,2.0,0.1,8.02,442,0.753333333333
44250,3.006666666666667,1,11,1.58333333333,0.75,2.0,0.1,7.72,443,0.753333333333
44400,2.973333333333333,1,9,1.57666666667,0.75,2.0,0.1,7.44666666667,444,0.753333333333
44550,3.0733333333333333,1,8,1.59333333333,0.75,2.0,0.1,7.33333333333,445,0.753333333333
44700,2.8866666666666667,1,9,1.61166666667,0.75,2.0,0.1,7.34666666667,446,0.753333333333
44850,3.1866666666666665,1,11,1.57166666667,0.75,2.0,0.1,7.44666666667,447,0.746666666667
45000,3.1133333333333333,1,10,1.58666666667,0.75,2.0,0.1,7.19333333333,448,0.746666666667
45150,2.966666666666667,1,8,1.62833333333,0.75,2.0,0.1,7.54666666667,449,0.745
45300,2.8733333333333335,1,9,1.58166666667,0.75,2.0,0.1,7.42,450,0.74
45450,2.993333333333333,1,11,1.59333333333,0.75,2.0,0.1,7.68666666667,451,0.743333333333
45600,2.966666666666667,1,9,1.59833333333,0.75,2.0,0.1,7.50666666667,452,0.743333333333
45750,2.9,1,9,1.59333333333,0.75,2.0,0.1,7.90666666667,453,0.748333333333
45900,3.2533333333333334,1,11,1.52166666667,0.75,2.0,0.1,7.25333333333,454,0.75
46050,3.1133333333333333,1,10,1.57,0.75,2.0,0.1,7.13333333333,455,0.743333333333
46200,3.24,1,11,1.53166666667,0.75,2.0,0.1,7.57333333333,456,0.748333333333
46350,2.82,1,8,1.62166666667,0.75,2.0,0.1,7.46666666667,457,0.741666666667
46500,3.1933333333333334,1,9,1.56,0.75,2.0,0.1,6.81333333333,458,0.731666666667
46650,2.986666666666667,1,8,1.57,0.75,1.75,0.1,7.48,459,0.735
46800,2.7866666666666666,1,11,1.63166666667,0.75,2.0,0.1,7.40666666667,460,0.735
46950,3.26,1,9,1.55166666667,0.75,2.0,0.1,7.86,461,0.741666666667
47100,3.013333333333333,1,10,1.55,0.75,1.75,0.1,7.75333333333,462,0.741666666667
47250,3.013333333333333,1,10,1.57333333333,0.75,2.0,0.1,7.52666666667,463,0.741666666667
47400,3.14,1,8,1.585,0.75,2.0,0.1,7.52,464,0.735
47550,3.0933333333333333,1,21,1.57166666667,0.5,2.0,0.1,7.00666666667,465,0.736666666667
47700,2.9133333333333336,1,9,1.62,0.75,2.0,0.1,7.28,466,0.735
47850,2.933333333333333,1,10,1.59,0.75,2.0,0.1,7.44,467,0.735
48000,2.92,1,8,1.61166666667,0.75,2.0,0.1,7.27333333333,468,0.726666666667
48150,2.973333333333333,1,9,1.58166666667,0.75,2.0,0.1,7.37333333333,469,0.728333333333
48300,2.933333333333333,1,14,1.585,0.75,2.0,0.1,7.66666666667,470,0.728333333333
48450,3.2733333333333334,1,9,1.515,0.75,2.0,0.1,7.27333333333,471,0.721666666667
48600,2.92,1,8,1.63333333333,0.75,2.0,0.1,7.2,472,0.723333333333
48750,3.006666666666667,1,10,1.57833333333,0.75,2.0,0.1,7.79333333333,473,0.725
48900,2.8533333333333335,1,11,1.575,0.75,2.0,0.1,7.43333333333,474,0.723333333333
49050,3.066666666666667,1,11,1.56833333333,0.75,2.0,0.1,7.29333333333,475,0.723333333333
49200,3.1933333333333334,1,10,1.59166666667,0.75,2.0,0.1,7.72,476,0.723333333333
49350,2.7733333333333334,1,7,1.61666666667,0.75,2.0,0.1,7.56666666667,477,0.723333333333
49500,3.0,1,12,1.59333333333,0.75,2.0,0.1,7.44666666667,478,0.728333333333
49650,2.7466666666666666,1,9,1.64833333333,0.75,2.0,0.1,7.57333333333,479,0.733333333333
49800,2.8533333333333335,1,10,1.64333333333,0.75,1.75,0.1,6.5,480,0.736666666667
49950,3.033333333333333,1,12,1.59333333333,0.75,2.0,0.1,7.66,481,0.738333333333
50100,2.98,1,9,1.58166666667,0.75,2.0,0.1,7.33333333333,482,0.743333333333
50250,2.8533333333333335,1,9,1.62666666667,0.75,2.0,0.1,7.20666666667,483,0.741666666667
50400,3.0866666666666664,1,21,1.61,0.5,2.0,0.1,7.21333333333,484,0.751666666667
50550,3.12,1,17,1.59666666667,0.75,1.75,0.1,7.19333333333,485,0.743333333333
50700,2.9466666666666668,1,9,1.585,0.75,2.0,0.1,7.61333333333,486,0.745
50850,3.046666666666667,1,9,1.56666666667,0.75,2.0,0.1,7.72,487,0.746666666667
51000,3.0,1,9,1.57666666667,0.75,1.75,0.1,7.14,488,0.74
51150,3.046666666666667,1,9,1.60666666667,0.75,2.0,0.1,7.56666666667,489,0.74
51300,3.013333333333333,1,17,1.585,0.75,2.0,0.1,7.58666666667,490,0.733333333333
51450,3.066666666666667,1,8,1.53,0.75,1.75,0.1,7.73333333333,491,0.745
51600,2.7333333333333334,1,14,1.64666666667,0.75,2.0,0.1,7.68666666667,492,0.743333333333
51750,3.2866666666666666,1,19,1.545,0.75,2.0,0.1,7.26666666667,493,0.745
51900,3.0,1,8,1.58333333333,0.75,2.0,0.1,7.64666666667,494,0.751666666667
52050,2.8933333333333335,1,10,1.62,0.75,2.0,0.1,7.76666666667,495,0.761666666667
52200,3.2266666666666666,1,12,1.55166666667,0.75,2.0,0.1,6.85333333333,496,0.76
52350,3.1266666666666665,1,9,1.57333333333,0.75,2.0,0.1,7.36666666667,497,0.758333333333
52500,3.046666666666667,1,10,1.57833333333,0.75,2.0,0.1,7.65333333333,498,0.748333333333
52650,2.8866666666666667,1,10,1.64,0.75,2.0,0.1,7.62666666667,499,0.746666666667
52800,2.7933333333333334,1,8,1.64166666667,0.75,2.0,0.1,7.93333333333,500,0.74
52950,3.026666666666667,1,11,1.595,0.75,2.0,0.1,7.38666666667,501,0.728333333333
53100,3.066666666666667,1,8,1.60166666667,0.75,2.0,0.1,6.95333333333,502,0.726666666667
53250,2.9466666666666668,1,9,1.60166666667,0.75,2.0,0.1,7.26,503,0.726666666667
53400,3.04,1,9,1.53666666667,0.75,1.75,0.1,6.97333333333,504,0.726666666667
53550,3.08,1,9,1.57166666667,0.75,2.0,0.1,7.47333333333,505,0.718333333333
53700,2.98,1,10,1.57833333333,0.75,2.0,0.1,7.76,506,0.72
53850,2.7333333333333334,1,8,1.62666666667,0.75,2.0,0.1,7.58666666667,507,0.72
54000,2.7133333333333334,1,10,1.61833333333,0.75,2.0,0.1,7.4,508,0.716666666667
54150,2.9466666666666668,1,8,1.61,0.75,2.0,0.1,7.3,509,0.716666666667
54300,3.06,1,8,1.59166666667,0.75,2.0,0.1,7.24666666667,510,0.71
54450,2.933333333333333,1,16,1.61166666667,0.75,2.0,0.1,7.34666666667,511,0.703333333333
54600,2.8333333333333335,1,8,1.63666666667,0.75,2.0,0.1,7.44666666667,512,0.705
54750,2.973333333333333,1,9,1.615,0.75,2.0,0.1,7.12,513,0.716666666667
54900,2.9466666666666668,1,13,1.62333333333,0.75,2.0,0.1,7.88,514,0.713333333333
55050,3.02,1,9,1.59333333333,0.75,2.0,0.1,7.35333333333,515,0.713333333333
55200,2.7533333333333334,1,7,1.625,0.75,2.0,0.1,7.43333333333,516,0.713333333333
55350,3.12,1,8,1.565,0.75,2.0,0.1,7.4,517,0.713333333333
55500,3.0866666666666664,1,9,1.57833333333,0.75,2.0,0.1,7.70666666667,518,0.723333333333
55650,3.0933333333333333,1,9,1.54666666667,0.75,2.0,0.1,7.35333333333,519,0.728333333333
55800,3.1466666666666665,1,8,1.565,0.75,2.0,0.1,7.86,520,0.721666666667
55950,2.8666666666666667,1,11,1.61,0.75,1.75,0.1,7.63333333333,521,0.721666666667
56100,3.0533333333333332,1,8,1.59333333333,0.75,2.0,0.1,8.06,522,0.733333333333
56250,2.9066666666666667,1,10,1.61,0.75,1.75,0.1,7.3,523,0.733333333333
56400,3.1133333333333333,1,10,1.55666666667,0.75,1.75,0.1,7.83333333333,524,0.733333333333
56550,3.013333333333333,1,9,1.58666666667,0.75,2.0,0.1,7.56666666667,525,0.738333333333
56700,2.92,1,10,1.58333333333,0.75,2.0,0.1,7.51333333333,526,0.736666666667
56850,3.1266666666666665,1,8,1.585,0.75,2.0,0.1,7.06666666667,527,0.736666666667
57000,3.06,1,8,1.62,0.75,2.0,0.1,7.42,528,0.736666666667
57150,2.66,1,7,1.66166666667,0.75,2.0,0.1,7.45333333333,529,0.74
57300,3.0733333333333333,1,7,1.57,0.75,1.75,0.1,6.8,530,0.746666666667
57450,2.8666666666666667,1,7,1.62333333333,0.75,1.75,0.1,7.34,531,0.746666666667
57600,2.8266666666666667,1,8,1.66166666667,0.75,2.0,0.1,7.74,532,0.741666666667
57750,2.8666666666666667,1,7,1.58666666667,0.75,2.0,0.1,7.58666666667,533,0.735
57900,2.9266666666666667,1,10,1.63166666667,0.75,2.0,0.1,7.28666666667,534,0.728333333333
58050,3.0866666666666664,1,12,1.60333333333,0.75,1.75,0.1,7.80666666667,535,0.731666666667
58200,3.08,1,7,1.56,0.75,2.0,0.1,7.29333333333,536,0.726666666667
58350,2.92,1,7,1.58666666667,0.75,2.0,0.1,7.41333333333,537,0.738333333333
58500,3.0933333333333333,1,10,1.59666666667,0.75,1.75,0.1,6.95333333333,538,0.738333333333
58650,3.1666666666666665,1,8,1.54333333333,0.75,1.75,0.1,7.73333333333,539,0.726666666667
58800,2.9133333333333336,1,13,1.63333333333,0.75,2.0,0.1,7.4,540,0.728333333333
58950,2.8666666666666667,1,8,1.63166666667,0.75,2.0,0.1,7.57333333333,541,0.73
59100,2.7466666666666666,1,7,1.65333333333,0.75,2.0,0.1,7.46666666667,542,0.72
59250,2.9466666666666668,1,12,1.60833333333,0.75,2.0,0.1,7.87333333333,543,0.726666666667
59400,3.006666666666667,1,8,1.56166666667,0.75,2.0,0.1,7.72666666667,544,0.723333333333
59550,2.9066666666666667,1,8,1.62333333333,0.75,2.0,0.1,7.66666666667,545,0.718333333333
59700,2.9266666666666667,1,9,1.62666666667,0.75,2.0,0.1,7.12666666667,546,0.721666666667
59850,2.8933333333333335,1,8,1.59166666667,0.75,2.0,0.1,7.00666666667,547,0.728333333333
